scrap_date,update_date,price,city,location,product_type,furnish_type,number_of_rooms,floor_number,number_of_floors,size,year_of_construction
14-Nov-20,Actualizat în 02.11.2020,88.9,Iasi,Centru Civic ,Detached,Unfurnished,2,7,11,52 mp,2020
14-Nov-20,Actualizat în 29.10.2020,89.5,Iasi,Moara de Vânt ,Detached,Unfurnished,3,1,3,71 mp,2015
14-Nov-20,Actualizat azi,71,Iasi,Copou ,Detached,Unfurnished,3,1,4,71 mp,2020
14-Nov-20,Actualizat în 06.11.2020,75.9,Iasi,Centru Civic ,Semi_detached,Furnished,2,3,6,51 mp,2021 (in constructie)
14-Nov-20,Actualizat în 11.11.2020,80,Iasi,Alexandru cel Bun ,Detached,Unfurnished,3,7,8,85 mp,1990
14-Nov-20,Actualizat în 30.10.2020,40,Iasi,Pacurari ,Detached,Unfurnished,2,1,3,60 mp,2021 (in constructie)
14-Nov-20,Actualizat în 09.11.2020,228,Iasi,Central ,Detached,Furnished,3,11,12,200.45 mp,2020 (finalizata)
14-Nov-20,Actualizat ieri,83,Iasi,Tudor Vladimirescu ,Detached,Unfurnished,2,8,13,62 mp,2020 (finalizata)
14-Nov-20,Actualizat în 12.11.2020,74.4,Iasi,Centru Civic ,Semi_detached,Unfurnished,2,7,10,N/A,Dupã 2010
14-Nov-20,Actualizat în 09.11.2020,173,Iasi,Centru Civic ,Semi_detached,Furnished,3,11,12,122.8 mp,2020 (finalizata)
14-Nov-20,Actualizat în 10.10.2020,79,Iasi,Pacurari ,Detached,Furnished,3,1,4,93.71 mp,2018
14-Nov-20,Actualizat în 11.11.2020,82,Iasi,Copou ,Semi_detached,Furnished,2,1,5,48 mp,2020 (in constructie)
14-Nov-20,Actualizat în 19.10.2020,54,Iasi,Mircea cel Batrân ,Detached,Unfurnished,3,8,10,50 mp,1976
14-Nov-20,Actualizat în 03.11.2020,48,Iasi,Podul de Piatra ,Semi_detached,Unfurnished,2,Etaj 1,N/A,52 mp,1970
14-Nov-20,Actualizat în 29.10.2020,170,Iasi,Copou ,Detached,Unfurnished,3,4,5,146 mp,2010
14-Nov-20,Actualizat în 19.10.2020,48.9,Iasi,Podu Ros ,Non_detached,Unfurnished,2,2,4,50 mp,1970
14-Nov-20,Introdus: Ieri,35.6,Iasi,Tatarasi ,Detached,Furnished,1,3,10,41 mp,2022 (in constructie)
14-Nov-20,Actualizat în 17.09.2020,135,Iasi,Centru Civic ,Detached,Unfurnished,3,2,8,83 mp,1978
14-Nov-20,Actualizat în 03.11.2020,63,Iasi,Tatarasi ,Semi_detached,Unfurnished,4,Etaj 1,N/A,88 mp,Între 1941 ºi 1977
14-Nov-20,Actualizat azi,52.4,Iasi,Tatarasi ,Semi_detached,Unfurnished,2,8,9,48 mp,2010
14-Nov-20,Actualizat în 05.11.2020,46.4,Iasi,Podu Ros ,Studio,Unfurnished,2,4,4,36 mp,1969
14-Nov-20,Actualizat în 09.11.2020,58.5,Iasi,Dacia ,Detached,Unfurnished,2,1,3,54 mp,1983
14-Nov-20,Actualizat în 12.11.2020,52,Iasi,Cug ,Detached,Unfurnished,2,6,6,52 mp,2020 (finalizata)
14-Nov-20,Actualizat azi,41.75,Iasi,Pacurari ,Detached,Unfurnished,1,1,4,43 mp,2020 (finalizata)
14-Nov-20,Actualizat în 29.10.2020,85,Iasi,Pacurari ,Detached,Unfurnished,3,5,8,75 mp,1984
14-Nov-20,Actualizat ieri,55,Iasi,Bucium ,Detached,Unfurnished,3,1,1,61 mp,2019
14-Nov-20,Actualizat în 09.11.2020,47,Iasi,Mircea cel Batrân ,Detached,N/A,2,Etaj 4,N/A,46 mp,N/A
14-Nov-20,Actualizat în 04.11.2020,82,Iasi,Copou ,Detached,Unfurnished,2,Parter,10,65 mp,2018
14-Nov-20,Actualizat în 29.10.2020,64.125,Iasi,Galata ,Detached,Unfurnished,3,1,2,63 mp,2020 (in constructie)
14-Nov-20,Actualizat azi,44,Iasi,Podul de Fier ,Detached,Unfurnished,1,4,4,32 mp,Între 1977 ºi 1990
14-Nov-20,Actualizat în 05.11.2020,70.2,Iasi,Copou ,N/A,Unfurnished,2,8,11,63.85 mp,2020 (finalizata)
14-Nov-20,Actualizat în 11.11.2020,48.76,Iasi,Cug ,Semi_detached,Furnished,2,1,9,53 mp,2020
14-Nov-20,Actualizat în 18.06.2020,64,Iasi,Podu Ros ,Non_detached,Unfurnished,3,3,4,67 mp,N/A
14-Nov-20,Actualizat în 05.11.2020,41.9,Iasi,Alexandru cel Bun ,Semi_detached,Unfurnished,2,4,4,43 mp,1975
14-Nov-20,Actualizat azi,38,Iasi,Gara ,Semi_detached,Unfurnished,1,4,6,24 mp,1991
14-Nov-20,Actualizat în 29.10.2020,59,Iasi,Cug ,Semi_detached,Unfurnished,3,1,7,71 mp,2020 (in constructie)
14-Nov-20,Actualizat în 28.08.2020,80,Iasi,Gara ,Detached,Unfurnished,2,1,4,56 mp,1986
14-Nov-20,Actualizat în 17.10.2020,56,Iasi,Pacurari ,Detached,Furnished,3,1,4,73.5 mp,2020 (finalizata)
14-Nov-20,Actualizat în 05.11.2020,88,Iasi,Podul de Fier ,Detached,Unfurnished,3,4,4,75 mp,1980
14-Nov-20,Actualizat în 10.11.2020,57.5,Iasi,Galata ,Detached,Unfurnished,2,2,3,60.2 mp,2020 (in constructie)
14-Nov-20,Actualizat azi,58,Iasi,Podu Ros ,Non_detached,Unfurnished,2,1,4,46 mp,N/A
14-Nov-20,Actualizat în 30.06.2020,37,Iasi,Baza 3 ,Detached,Unfurnished,1,Mansarda,5,31 mp,2018
14-Nov-20,Actualizat azi,80,Iasi,Popas Pacurari ,Detached,Furnished,3,3,5,77.53 mp,2015
14-Nov-20,Actualizat în 30.10.2020,70,Iasi,Alexandru cel Bun ,Detached,Unfurnished,2,7,8,65 mp,1990
14-Nov-20,Actualizat în 16.06.2020,97.65,Iasi,Centru Civic ,Detached,Furnished,2,4,5,65 mp,2020 (in constructie)
14-Nov-20,Actualizat în 04.11.2020,33.5,Iasi,Mircea cel Batrân ,Semi_detached,Unfurnished,2,4,4,35 mp,Între 1977 ºi 1990
14-Nov-20,Actualizat în 09.10.2020,44.5,Iasi,Tatarasi ,Detached,Unfurnished,2,3,10,40 mp,1972
14-Nov-20,Actualizat în 05.11.2020,67,Iasi,Canta ,Detached,Unfurnished,3,3,4,60 mp,1983
14-Nov-20,Actualizat azi,60.05,Iasi,Copou ,Semi_detached,Unfurnished,2,4,10,65.4 mp,2020 (finalizata)
14-Nov-20,Actualizat în 31.10.2020,75,Iasi,Tatarasi ,N/A,Unfurnished,2,Parter,6,56 mp,2020 (finalizata)
14-Nov-20,Actualizat în 05.12.2019,83,Iasi,Popas Pacurari ,Detached,Unfurnished,3,Parter,3,140 mp,2015
14-Nov-20,Actualizat azi,68,Iasi,Bucium ,Detached,Furnished,3,2,3,81.2 mp,2020 (finalizata)
14-Nov-20,Actualizat în 19.10.2020,65,Iasi,Central ,Semi_detached,Unfurnished,2,9,10,55 mp,1972
14-Nov-20,Actualizat în 09.11.2020,54.8,Iasi,Copou ,Detached,Unfurnished,2,1,4,55 mp,2021 (in constructie)
14-Nov-20,Actualizat în 05.11.2020,56.25,Iasi,Valea Adânca ,Detached,Unfurnished,2,1,3,66 mp,2019
14-Nov-20,Actualizat în 07.11.2020,48.5,Iasi,Tudor Vladimirescu ,N/A,Unfurnished,2,2,3,48 mp,1961
14-Nov-20,Introdus: Ieri,86,Iasi,Centru Civic ,Detached,Unfurnished,3,4,6,63 mp,1961
14-Nov-20,Actualizat în 23.10.2020,70.3,Iasi,Copou ,Semi_detached,Furnished,2,Parter,11,63.91 mp,2020 (finalizata)
14-Nov-20,Actualizat în 05.11.2020,25.5,Iasi,Popas Pacurari ,Detached,Unfurnished,1,3,3,30 mp,2020 (finalizata)
14-Nov-20,Actualizat în 05.11.2020,65,Iasi,Nicolina ,Detached,Unfurnished,2,2,4,65 mp,2020 (finalizata)
14-Nov-20,Actualizat în 05.11.2020,155,Iasi,Centru Civic ,Detached,Furnished,3,Parter,1,92 mp,1960
14-Nov-20,Actualizat în 17.10.2020,60.05,Iasi,Copou ,Detached,Furnished,2,1,10,64.5 mp,2020 (finalizata)
14-Nov-20,Actualizat în 11.11.2020,54.395,Iasi,Cug ,Semi_detached,Furnished,2,2,10,47 mp,2020
14-Nov-20,Actualizat azi,57.8,Iasi,Copou ,Detached,Furnished,2,1,4,57.85 mp,2020
14-Nov-20,Actualizat în 18.06.2020,52.5,Iasi,Bucium ,Detached,Furnished,2,1,3,59 mp,N/A
14-Nov-20,Actualizat în 17.10.2020,52,Iasi,Cug ,Detached,Furnished,2,1,3,57 mp,2020 (finalizata)
14-Nov-20,Actualizat în 11.11.2020,50,Iasi,Moara de Vânt ,Detached,Unfurnished,1,1,4,36 mp,2019
14-Nov-20,Actualizat ieri,57.999,Iasi,Galata ,Detached,Unfurnished,2,Parter,4,54 mp,2019
14-Nov-20,Actualizat în 06.10.2020,45.65,Iasi,Copou ,Detached,Unfurnished,1,1,10,49.8 mp,2020 (in constructie)
14-Nov-20,Actualizat azi,60,Iasi,Pacurari ,Detached,N/A,2,1,2,48 mp,2018
14-Nov-20,Actualizat în 11.11.2020,125,Iasi,Copou ,Semi_detached,Unfurnished,2,Parter,3,69 mp,2013
14-Nov-20,Actualizat în 05.11.2020,57.3,Iasi,Copou ,Detached,Unfurnished,2,7,11,49.77 mp,2020 (finalizata)
14-Nov-20,Actualizat azi,121.481,Iasi,Bucium ,Detached,Furnished,4,1,4,100 mp,2020 (in constructie)
14-Nov-20,Actualizat în 05.11.2020,49.3,Iasi,Valea Adânca ,Detached,Unfurnished,2,1,3,59 mp,2019
14-Nov-20,Actualizat în 12.10.2020,98,Iasi,Pacurari ,Detached,Furnished,3,2,6,75 mp,1988
14-Nov-20,Actualizat în 11.08.2020,48.9,Iasi,Canta ,Detached,Unfurnished,1,7,8,40.39 mp,1990
14-Nov-20,Actualizat azi,42.521,Iasi,Bucium ,Detached,Furnished,1,1,4,33.66 mp,2020 (in constructie)
14-Nov-20,Actualizat ieri,58.9,Iasi,Tatarasi ,Semi_detached,Unfurnished,2,3,4,54 mp,N/A
14-Nov-20,Actualizat în 11.11.2020,37,Iasi,Est ,Detached,Unfurnished,1,1,4,45 mp,2020
14-Nov-20,Actualizat în 10.09.2020,62.276,Iasi,Pacurari ,Detached,Furnished,2,1,4,65.9 mp,2020 (in constructie)
14-Nov-20,Actualizat în 05.11.2020,80,Iasi,Gara ,Detached,Unfurnished,2,1,4,50 mp,1987
14-Nov-20,Actualizat în 12.10.2020,67.9,Iasi,Nicolina ,Detached,Furnished,2,1,4,56 mp,1983
14-Nov-20,Actualizat ieri,50,Iasi,Tatarasi ,Detached,Unfurnished,2,3,10,48 mp,1970
14-Nov-20,Actualizat în 20.02.2020,67,Iasi,Nicolina ,Detached,Furnished,3,1,2,62.67 mp,2020 (in constructie)
14-Nov-20,Actualizat azi,97.37,Iasi,Tatarasi ,Detached,Unfurnished,3,1,10,75 mp,2019
14-Nov-20,Actualizat în 10.11.2020,56.5,Iasi,Copou ,Detached,Furnished,2,Parter,10,53.75 mp,2021 (in constructie)
14-Nov-20,Actualizat în 05.11.2020,80,Iasi,Copou ,N/A,Unfurnished,2,3,6,53 mp,2016
14-Nov-20,Actualizat azi,380,Iasi,Tudor Vladimirescu ,Non_detached,Furnished,4,11,12,368.8 mp,2019
14-Nov-20,Actualizat azi,180,Iasi,Palat ,Detached,Furnished,4,12,12,122.8 mp,2020 (finalizata)
14-Nov-20,Actualizat în 06.10.2020,68.9,Iasi,Copou ,Detached,Furnished,2,1,10,62.55 mp,2020 (in constructie)
14-Nov-20,Actualizat în 29.10.2020,69,Iasi,Gara ,Detached,Unfurnished,2,1,10,82 mp,1985
14-Nov-20,Actualizat în 05.11.2020,38.5,Iasi,Bucium ,Detached,Unfurnished,2,2,3,49 mp,2020 (finalizata)
14-Nov-20,Actualizat în 05.11.2020,135,Iasi,Arcu ,Detached,Unfurnished,3,1,3,83 mp,1989
14-Nov-20,Actualizat în 11.11.2020,41.055,Iasi,Cug ,Detached,Furnished,1,2,10,35 mp,2020
14-Nov-20,Actualizat în 16.10.2020,68.5,Iasi,Pacurari ,Detached,Unfurnished,2,Etaj 4,N/A,62 mp,N/A
14-Nov-20,Actualizat în 04.11.2020,49.99,Iasi,Podu Ros ,Non_detached,Unfurnished,2,2,4,50 mp,2020 (finalizata)
14-Nov-20,Actualizat azi,62,Iasi,Gara ,Detached,Unfurnished,1,6,8,40 mp,Între 1977 ºi 1990
14-Nov-20,Actualizat azi,70.2,Iasi,Copou ,Detached,Furnished,2,6,11,64 mp,2020 (finalizata)
14-Nov-20,Actualizat în 05.11.2020,69.5,Iasi,Nicolina ,Detached,Unfurnished,2,3,4,56 mp,1982
14-Nov-20,Actualizat în 12.11.2020,48.6,Iasi,Tudor Vladimirescu ,Semi_detached,Unfurnished,1,4,7,36 mp,2021 (in constructie)
14-Nov-20,Actualizat în 31.10.2020,54,Iasi,Dacia ,Detached,Unfurnished,2,3,3,53 mp,1983
14-Nov-20,Actualizat în 14.09.2020,55,Iasi,Pacurari ,Detached,Unfurnished,2,4,4,50 mp,1981
14-Nov-20,Actualizat azi,33,Iasi,Metalurgie ,Detached,Unfurnished,1,Parter,3,30 mp,1982
14-Nov-20,Actualizat ieri,74,Iasi,Pacurari ,Detached,Unfurnished,3,4,4,70 mp,1985
14-Nov-20,Actualizat în 17.10.2020,39,Iasi,Cug ,Semi_detached,Furnished,2,1,12,43 mp,2020 (finalizata)
14-Nov-20,Actualizat ieri,78.9,Iasi,Pacurari ,Detached,Unfurnished,3,7,9,68 mp,1987
14-Nov-20,Actualizat în 12.11.2020,63.655,Iasi,Arcu ,Semi_detached,Furnished,2,3,8,44 mp,2020 (in constructie)
14-Nov-20,Actualizat în 12.11.2020,125,Iasi,Copou ,Detached,Furnished,2,Parter,4,70 mp,2009
14-Nov-20,Actualizat azi,41.8,Iasi,Bucium ,Non_detached,Furnished,2,1,4,41.8 mp,2018
14-Nov-20,Actualizat în 12.11.2020,90,Iasi,Piata Unirii ,Detached,Unfurnished,2,1,3,48 mp,1965
14-Nov-20,Actualizat azi,55.5,Iasi,Cug ,Detached,Unfurnished,2,Parter,3,45 mp,2020 (finalizata)
14-Nov-20,Actualizat în 05.03.2020,49.9,Iasi,Pacurari ,Detached,Unfurnished,3,Parter,4,80 mp,2018
14-Nov-20,Actualizat în 05.11.2020,123.5,Iasi,Copou ,Detached,Unfurnished,2,2,4,73 mp,2020 (finalizata)
14-Nov-20,Actualizat în 29.10.2020,51.055,Iasi,Bucium ,Semi_detached,Unfurnished,2,1,2,53 mp,2020 (in constructie)
14-Nov-20,Actualizat în 11.11.2020,52,Iasi,Bucium ,Detached,Unfurnished,1,2,3,43 mp,2020 (in constructie)
14-Nov-20,Actualizat în 12.11.2020,35,Iasi,Pacurari ,Detached,Unfurnished,1,1,4,34 mp,1980
14-Nov-20,Actualizat azi,68.18,Iasi,Tatarasi ,Semi_detached,Unfurnished,2,1,7,48.7 mp,2020 (finalizata)
14-Nov-20,Actualizat în 05.03.2020,40,Iasi,Pacurari ,Semi_detached,Unfurnished,2,Parter,3,37 mp,2016
14-Nov-20,Actualizat în 02.11.2020,45,Iasi,Podu Ros ,Semi_detached,Unfurnished,3,Etaj 4,N/A,60 mp,N/A
14-Nov-20,Actualizat azi,41,Iasi,Bucium ,Detached,Unfurnished,1,1,2,46 mp,2020
14-Nov-20,Actualizat în 17.10.2020,46,Iasi,Pacurari ,Detached,Furnished,2,1,3,53.01 mp,2020 (finalizata)
14-Nov-20,Actualizat în 24.09.2020,64,Iasi,Tatarasi ,Semi_detached,Unfurnished,2,2,6,45 mp,2014
14-Nov-20,Actualizat în 19.10.2020,65,Iasi,Central ,Detached,Unfurnished,2,2,3,50 mp,1960
14-Nov-20,Actualizat în 01.09.2020,78.9,Iasi,Zimbru ,Detached,Unfurnished,3,2,10,N/A,N/A
14-Nov-20,Actualizat azi,70.3,Iasi,Copou ,Detached,Furnished,2,6,11,64 mp,2020 (finalizata)
14-Nov-20,Actualizat ieri,69.5,Iasi,Gara ,Detached,Unfurnished,2,4,4,63 mp,1987
14-Nov-20,Actualizat în 11.11.2020,61,Iasi,Pacurari ,Detached,Unfurnished,1,2,2,42 mp,2019
14-Nov-20,Actualizat în 08.10.2020,105,Iasi,Nicolina ,N/A,N/A,4,Etaj 6,N/A,N/A,1986
14-Nov-20,Actualizat în 07.11.2020,27,Iasi,Lunca Cetatuii ,Detached,N/A,1,1,3,30 mp,2020 (finalizata)
14-Nov-20,Actualizat în 10.11.2020,54.967,Iasi,Tatarasi ,Detached,Furnished,2,1,10,49.97 mp,2021 (in constructie)
14-Nov-20,Actualizat în 14.10.2020,43,Iasi,Pacurari ,Detached,Unfurnished,1,6,7,40 mp,1987
14-Nov-20,Actualizat azi,90,Iasi,Copou ,Detached,Furnished,3,3,3,89.17 mp,2021 (in constructie)
14-Nov-20,Actualizat în 05.11.2020,167,Iasi,Arcu ,Detached,Unfurnished,3,Parter,3,76 mp,1989
14-Nov-20,Actualizat în 05.11.2020,75,Iasi,Galata ,Detached,Unfurnished,3,4,4,76 mp,1980
14-Nov-20,Actualizat în 12.11.2020,113,Iasi,Moara de Vânt ,Detached,Furnished,2,2,3,81 mp,2017
14-Nov-20,Actualizat în 12.11.2020,67,Iasi,Tatarasi ,Detached,Unfurnished,2,7,11,66 mp,2020 (finalizata)
14-Nov-20,Actualizat în 20.10.2020,39.5,Iasi,Popas Pacurari ,Semi_detached,Unfurnished,2,Parter,1,46 mp,2020 (finalizata)
14-Nov-20,Actualizat în 10.11.2020,98.7,Iasi,Copou ,Detached,Furnished,3,1,5,82.21 mp,2020 (finalizata)
14-Nov-20,Actualizat ieri,34,Iasi,Nicolina ,Detached,Unfurnished,1,Parter,4,30 mp,2020 (finalizata)
14-Nov-20,Actualizat în 07.11.2020,79,Iasi,Copou ,Detached,N/A,2,5,8,53 mp,2020 (finalizata)
14-Nov-20,Actualizat ieri,31,Iasi,Tatarasi ,Semi_detached,Unfurnished,1,9,9,32 mp,1969
14-Nov-20,Actualizat ieri,38,Iasi,Tatarasi ,Detached,Unfurnished,2,2,10,37 mp,1971
14-Nov-20,Actualizat în 09.10.2020,108,Iasi,Târgu Cucu ,Detached,Unfurnished,3,1,10,72 mp,1978
14-Nov-20,Actualizat în 05.11.2020,37,Iasi,Pacurari ,Semi_detached,Unfurnished,2,1,4,43 mp,2019
14-Nov-20,Actualizat în 02.11.2020,61.2,Iasi,Pacurari ,Detached,Unfurnished,2,7,10,53 mp,2020 (finalizata)
14-Nov-20,Actualizat în 05.11.2020,67.8,Iasi,Nicolina ,Detached,Unfurnished,2,3,4,52 mp,1982
14-Nov-20,Actualizat în 29.10.2020,92.68,Iasi,Copou ,Semi_detached,Unfurnished,2,1,5,54 mp,2020 (in constructie)
14-Nov-20,Actualizat azi,127.5,Iasi,Centru Civic ,Detached,Unfurnished,3,5,8,75 mp,Între 1977 ºi 1990
14-Nov-20,Actualizat în 05.11.2020,41,Iasi,Nicolina ,Detached,Furnished,2,1,11,38 mp,2020 (finalizata)
14-Nov-20,Actualizat în 19.10.2020,76.9,Iasi,Podu Ros ,Detached,Unfurnished,4,1,4,76 mp,1970
14-Nov-20,Actualizat azi,230,Iasi,Palat ,Detached,Furnished,4,12,12,200.4 mp,2020 (finalizata)
14-Nov-20,Actualizat azi,50.5,Iasi,Pacurari ,Semi_detached,Furnished,2,3,3,53 mp,2019
14-Nov-20,Actualizat în 05.11.2020,70,Iasi,Arcu ,N/A,Unfurnished,2,4,4,57 mp,1990
14-Nov-20,Actualizat în 12.10.2020,46.5,Iasi,Cug ,Detached,Unfurnished,2,1,3,46 mp,2020
14-Nov-20,Actualizat ieri,85,Iasi,Podu Ros ,Semi_detached,Unfurnished,3,3,4,68 mp,1970
14-Nov-20,Actualizat azi,42.5,Iasi,Pacurari ,Detached,Unfurnished,1,1,5,43 mp,2020
14-Nov-20,Actualizat în 09.10.2020,79.5,Iasi,Metalurgie ,Detached,Unfurnished,4,4,4,80 mp,1984
14-Nov-20,Actualizat în 05.11.2020,72,Iasi,Moara de Vânt ,Semi_detached,Unfurnished,2,1,2,56 mp,2019
14-Nov-20,Actualizat în 05.11.2020,62,Iasi,Baza 3 ,Detached,Unfurnished,3,4,4,54 mp,1978
14-Nov-20,Actualizat în 11.11.2020,33.35,Iasi,Bucium ,Detached,Unfurnished,1,1,3,46 mp,2019
14-Nov-20,Introdus: Ieri,58,Iasi,Mircea cel Batrân ,Studio,Unfurnished,3,2,4,58 mp,Între 1977 ºi 1990
14-Nov-20,Actualizat în 12.10.2020,75,Iasi,Frumoasa ,Detached,Unfurnished,3,Parter,4,80 mp,1991
14-Nov-20,Actualizat în 02.11.2020,51.5,Iasi,Pacurari ,Semi_detached,Unfurnished,3,1,3,56 mp,2019
14-Nov-20,Actualizat în 05.11.2020,48,Iasi,Galata ,Detached,Unfurnished,2,1,4,54 mp,2015
14-Nov-20,Actualizat în 28.09.2020,65,Iasi,Frumoasa ,Detached,Unfurnished,3,3,4,67 mp,1984
14-Nov-20,Actualizat ieri,54.6,Iasi,Tatarasi ,N/A,Unfurnished,2,7,12,46 mp,2020 (finalizata)
14-Nov-20,Actualizat în 29.10.2020,63.5,Iasi,Nicolina ,Detached,Unfurnished,2,1,4,66 mp,1985
14-Nov-20,Actualizat în 04.11.2020,38.9,Iasi,Tatarasi ,Detached,Unfurnished,1,2,4,36 mp,1982
14-Nov-20,Actualizat ieri,48.5,Iasi,Tudor Vladimirescu ,Semi_detached,Unfurnished,2,1,3,48 mp,1965
14-Nov-20,Actualizat în 17.06.2020,64.3,Iasi,Pacurari ,Detached,Furnished,2,5,10,61 mp,N/A
14-Nov-20,Actualizat ieri,50.232,Iasi,Tatarasi ,Detached,Unfurnished,1,2,10,38 mp,2020 (finalizata)
14-Nov-20,Actualizat în 30.09.2020,55,Iasi,Popas Pacurari ,Semi_detached,Furnished,3,5,5,77 mp,2020
14-Nov-20,Actualizat în 05.07.2020,105,Iasi,Oancea ,Semi_detached,Furnished,4,Parter,8,100 mp,1990
14-Nov-20,Actualizat în 05.11.2020,40,Iasi,Nicolina ,N/A,Unfurnished,2,Parter,4,40 mp,2020 (finalizata)
14-Nov-20,Actualizat azi,46.5,Iasi,Tudor Vladimirescu ,Studio,Unfurnished,2,4,4,50 mp,1975
14-Nov-20,Actualizat în 28.10.2020,75,Iasi,Central ,Detached,Unfurnished,2,5,6,50 mp,1960
14-Nov-20,Actualizat în 05.11.2020,53,Iasi,Bucium ,N/A,Unfurnished,2,2,3,56 mp,2019
14-Nov-20,Actualizat în 05.11.2020,32.2,Iasi,Baza 3 ,Detached,Unfurnished,1,Parter,3,28 mp,2020 (finalizata)
14-Nov-20,Actualizat în 10.11.2020,62,Iasi,Cug ,Detached,Unfurnished,3,1,3,68 mp,2020 (finalizata)
14-Nov-20,Actualizat în 02.11.2020,N/A,Iasi,Visani ,N/A,N/A,1,Etaj 1,N/A,35 mp,2020 (finalizata)
14-Nov-20,Actualizat în 05.11.2020,42,Iasi,Canta ,N/A,Unfurnished,1,11,11,54 mp,2010
14-Nov-20,Actualizat în 12.11.2020,70,Iasi,Pacurari ,Detached,Unfurnished,2,1,4,60 mp,1985
14-Nov-20,Actualizat în 12.11.2020,73.142,Iasi,Galata ,Detached,Unfurnished,2,2,11,58 mp,2020 (in constructie)
14-Nov-20,Actualizat azi,100,Iasi,Pacurari ,Non_detached,Unfurnished,3,8,11,100 mp,1990
14-Nov-20,Actualizat ieri,53,Iasi,Tudor Vladimirescu ,Semi_detached,Unfurnished,2,3,4,49 mp,1961
14-Nov-20,Actualizat în 20.10.2020,50,Iasi,Galata ,Detached,Unfurnished,2,1,4,50 mp,2010
14-Nov-20,Actualizat în 05.11.2020,82.355,Iasi,Tatarasi ,Non_detached,Unfurnished,4,4,4,88 mp,2018
14-Nov-20,Actualizat azi,35,Iasi,Tatarasi ,Semi_detached,Unfurnished,2,Parter,4,42 mp,1979
14-Nov-20,Actualizat în 10.11.2020,78.999,Iasi,Copou ,Detached,Unfurnished,2,1,1,37.94 mp,1941
14-Nov-20,Actualizat în 30.10.2020,41.58,Iasi,Oancea ,Detached,Unfurnished,1,Parter,6,29.7 mp,2019
14-Nov-20,Actualizat azi,49.5,Iasi,Pacurari ,Detached,Unfurnished,2,2,10,45 mp,N/A
14-Nov-20,Actualizat în 11.11.2020,108,Iasi,Copou ,Semi_detached,Furnished,2,1,5,54 mp,2020
14-Nov-20,Actualizat în 29.10.2020,67.8,Iasi,Nicolina ,Detached,Unfurnished,2,3,4,52 mp,1982
14-Nov-20,Actualizat azi,42.5,Iasi,Nicolina ,Detached,Unfurnished,1,5,6,41 mp,N/A
14-Nov-20,Actualizat ieri,41,Iasi,Bucium ,Detached,Unfurnished,2,3,3,48 mp,2019
14-Nov-20,Actualizat în 28.08.2020,63,Iasi,Podu Ros ,Semi_detached,N/A,3,1,10,53 mp,1977
14-Nov-20,Actualizat în 06.11.2020,37.425,Iasi,Cug ,Detached,Unfurnished,1,1,10,38 mp,2020 (finalizata)
14-Nov-20,Actualizat în 05.11.2020,44.9,Iasi,Nicolina ,Detached,Unfurnished,1,4,8,40 mp,1990
14-Nov-20,Actualizat în 09.11.2020,68.543,Iasi,Bucium ,Detached,Unfurnished,2,3,6,56 mp,2020 (in constructie)
14-Nov-20,Introdus: Ieri,52,Iasi,Podu Ros ,Semi_detached,Unfurnished,3,4,4,66 mp,1964
14-Nov-20,Actualizat în 09.11.2020,55,Iasi,Cug ,Detached,Unfurnished,2,1,3,55.03 mp,2020 (finalizata)
14-Nov-20,Actualizat în 04.11.2020,52,Iasi,Nicolina ,Detached,N/A,2,Etaj 4,N/A,48 mp,1988
14-Nov-20,Actualizat în 05.11.2020,68,Iasi,Popas Pacurari ,Semi_detached,Unfurnished,3,3,3,64 mp,2015
14-Nov-20,Actualizat în 10.11.2020,57,Iasi,Cug ,Detached,Unfurnished,2,1,4,56 mp,1987
14-Nov-20,Actualizat în 04.11.2020,49,Iasi,Podu Ros ,Non_detached,Unfurnished,2,4,4,50 mp,N/A
14-Nov-20,Actualizat în 06.11.2020,78,Iasi,Dacia ,Detached,Unfurnished,3,1,4,65 mp,1986
14-Nov-20,Actualizat în 05.11.2020,67,Iasi,Mircea cel Batrân ,Detached,Unfurnished,3,6,10,72 mp,1976
14-Nov-20,Actualizat ieri,60,Iasi,Dacia ,Semi_detached,Unfurnished,2,Parter,4,52 mp,1980
14-Nov-20,Actualizat în 11.11.2020,75.4,Iasi,Gara ,Detached,Unfurnished,2,4,8,52 mp,2020
14-Nov-20,Actualizat în 29.10.2020,65.8,Iasi,Copou ,Detached,Unfurnished,2,1,11,63 mp,2020 (in constructie)
14-Nov-20,Actualizat în 23.10.2020,67,Iasi,Copou ,Detached,Furnished,2,1,11,60.85 mp,2020 (finalizata)
14-Nov-20,Actualizat azi,29.5,Iasi,Socola ,Semi_detached,Unfurnished,1,2,10,28 mp,N/A
14-Nov-20,Actualizat în 10.10.2020,42.999,Iasi,Alexandru cel Bun ,Detached,Unfurnished,2,2,10,43 mp,1977
14-Nov-20,Actualizat în 07.09.2020,45.9,Iasi,Pacurari ,Detached,Unfurnished,1,5,8,30 mp,1989
14-Nov-20,Actualizat în 18.04.2019,53.5,Iasi,Nicolina ,Detached,Unfurnished,2,2,4,60.28 mp,2017
14-Nov-20,Actualizat în 10.11.2020,50,Iasi,Dacia ,Detached,Unfurnished,2,4,4,46 mp,1981
14-Nov-20,Actualizat în 05.11.2020,70,Iasi,Tudor Vladimirescu ,Detached,Unfurnished,1,7,11,38 mp,2019
